"id","seqno","nodeID","date"
"1495","330","4.00","2018-10-09 12:06:18.702907"
"1496","393","5.00","2018-10-09 12:06:19.431790"
"1497","398","6.00","2018-10-09 12:06:31.733727"
"1498","400","3.00","2018-10-09 12:06:36.909824"
"1499","408","2.00","2018-10-09 12:06:39.061472"
"1500","394","5.00","2018-10-09 12:06:40.821666"
"1501","331","4.00","2018-10-09 12:06:41.575018"
"1502","273","9.00","2018-10-09 12:06:47.781778"
"1503","399","6.00","2018-10-09 12:06:50.367529"
"1504","401","3.00","2018-10-09 12:06:57.031648"
"1505","331","7.00","2018-10-09 12:06:59.668642"
"1506","409","2.00","2018-10-09 12:07:02.298660"
"1507","395","5.00","2018-10-09 12:07:02.526169"
"1508","332","4.00","2018-10-09 12:07:03.343112"
"1509","386","8.00","2018-10-09 12:07:09.322395"
"1510","402","3.00","2018-10-09 12:07:15.034805"
"1511","387","8.00","2018-10-09 12:07:18.800717"
"1512","400","6.00","2018-10-09 12:07:20.998566"
"1513","410","2.00","2018-10-09 12:07:25.717801"
"1514","396","5.00","2018-10-09 12:07:27.190261"
"1515","388","8.00","2018-10-09 12:07:33.304448"
"1516","403","3.00","2018-10-09 12:07:34.199283"
"1517","333","4.00","2018-10-09 12:07:34.702047"
"1518","401","6.00","2018-10-09 12:07:41.983841"
"1519","275","9.00","2018-10-09 12:07:43.361814"
"1520","397","5.00","2018-10-09 12:07:48.443284"
"1521","333","7.00","2018-10-09 12:07:49.920724"
"1522","334","4.00","2018-10-09 12:07:52.199805"
"1523","404","3.00","2018-10-09 12:07:54.577604"
"1524","411","2.00","2018-10-09 12:07:57.048655"
"1525","398","5.00","2018-10-09 12:08:03.521992"
"1526","402","6.00","2018-10-09 12:08:04.605800"
"1527","389","8.00","2018-10-09 12:08:06.668350"
"1528","335","4.00","2018-10-09 12:08:13.203111"
"1529","277","9.00","2018-10-09 12:08:16.156648"
"1530","399","5.00","2018-10-09 12:08:20.262844"
"1531","403","6.00","2018-10-09 12:08:23.105855"
"1532","412","2.00","2018-10-09 12:08:23.668605"
"1533","405","3.00","2018-10-09 12:08:28.031773"
"1534","335","7.00","2018-10-09 12:08:30.159913"
"1535","336","4.00","2018-10-09 12:08:38.579472"
"1536","413","2.00","2018-10-09 12:08:40.293349"
"1537","391","8.00","2018-10-09 12:08:42.547523"
"1538","278","9.00","2018-10-09 12:08:45.992864"
"1539","400","5.00","2018-10-09 12:08:47.820187"
"1540","278","9.00","2018-10-09 12:08:49.406756"
"1541","406","3.00","2018-10-09 12:08:49.426891"
"1542","404","6.00","2018-10-09 12:08:53.750157"
"1543","400","5.00","2018-10-09 12:08:56.693255"
"1544","392","8.00","2018-10-09 12:08:57.673326"
"1545","336","7.00","2018-10-09 12:08:58.085519"
"1546","400","5.00","2018-10-09 12:09:01.484640"
"1547","337","4.00","2018-10-09 12:09:04.451865"
"1548","414","2.00","2018-10-09 12:09:08.588545"
"1549","401","5.00","2018-10-09 12:09:09.583201"
"1550","405","6.00","2018-10-09 12:09:12.779492"
"1551","407","3.00","2018-10-09 12:09:14.785309"
"1552","405","6.00","2018-10-09 12:09:16.985361"
"1553","393","8.00","2018-10-09 12:09:20.422419"
"1554","337","7.00","2018-10-09 12:09:25.684299"
"1555","338","4.00","2018-10-09 12:09:32.077797"
"1556","415","2.00","2018-10-09 12:09:36.300616"
"1557","408","3.00","2018-10-09 12:09:38.731479"
"1558","406","6.00","2018-10-09 12:09:40.735666"
"1559","394","8.00","2018-10-09 12:09:45.043156"
"1560","402","5.00","2018-10-09 12:09:46.672302"
"1561","339","4.00","2018-10-09 12:09:58.199812"
"1562","409","3.00","2018-10-09 12:10:00.034882"
"1563","403","5.00","2018-10-09 12:10:00.668065"
"1564","416","2.00","2018-10-09 12:10:06.421037"
"1565","407","6.00","2018-10-09 12:10:08.508859"
"1566","395","8.00","2018-10-09 12:10:10.362694"
"1567","282","9.00","2018-10-09 12:10:12.112686"
"1568","417","2.00","2018-10-09 12:10:23.297254"
"1569","417","2.00","2018-10-09 12:10:23.559238"
"1570","410","3.00","2018-10-09 12:10:24.205167"
"1571","340","4.00","2018-10-09 12:10:28.202923"
"1572","404","5.00","2018-10-09 12:10:29.810084"
"1573","410","3.00","2018-10-09 12:10:31.032177"
"1574","408","6.00","2018-10-09 12:10:32.606076"
"1575","283","9.00","2018-10-09 12:10:34.609191"
"1576","396","8.00","2018-10-09 12:10:36.796132"
"1577","405","5.00","2018-10-09 12:10:52.764152"
"1578","418","2.00","2018-10-09 12:10:52.780088"
"1579","284","9.00","2018-10-09 12:11:00.167976"
"1580","341","4.00","2018-10-09 12:11:00.891421"
"1581","397","8.00","2018-10-09 12:11:04.173065"
"1582","409","6.00","2018-10-09 12:11:04.545791"
"1583","406","5.00","2018-10-09 12:11:06.761014"
"1584","406","5.00","2018-10-09 12:11:10.042883"
"1585","419","2.00","2018-10-09 12:11:15.438530"
"1586","285","9.00","2018-10-09 12:11:23.119975"
"1587","413","3.00","2018-10-09 12:11:25.054579"
"1588","398","8.00","2018-10-09 12:11:26.060412"
"1589","342","7.00","2018-10-09 12:11:28.131309"
"1590","342","4.00","2018-10-09 12:11:28.461813"
"1591","410","6.00","2018-10-09 12:11:32.365001"
"1592","407","5.00","2018-10-09 12:11:34.669831"
"1593","286","9.00","2018-10-09 12:11:41.740691"
"1594","343","7.00","2018-10-09 12:11:43.306058"
"1595","420","2.00","2018-10-09 12:11:43.803090"
"1596","411","6.00","2018-10-09 12:11:49.988589"
"1597","414","3.00","2018-10-09 12:11:54.179427"
"1598","287","9.00","2018-10-09 12:11:58.736355"
"1599","343","4.00","2018-10-09 12:11:59.449652"
"1600","421","2.00","2018-10-09 12:12:05.185401"
"1601","408","5.00","2018-10-09 12:12:09.670773"
"1602","412","6.00","2018-10-09 12:12:13.245469"
"1603","415","3.00","2018-10-09 12:12:14.304650"
"1604","344","7.00","2018-10-09 12:12:14.555975"
"1605","344","4.00","2018-10-09 12:12:19.074606"
"1606","400","8.00","2018-10-09 12:12:25.686494"
"1607","422","2.00","2018-10-09 12:12:32.304091"
"1608","409","5.00","2018-10-09 12:12:38.578305"
"1609","413","6.00","2018-10-09 12:12:42.295912"
"1610","416","3.00","2018-10-09 12:12:42.834772"
"1611","345","7.00","2018-10-09 12:12:44.444141"
"1612","401","8.00","2018-10-09 12:12:44.545606"
"1613","345","4.00","2018-10-09 12:12:48.583636"
"1614","423","2.00","2018-10-09 12:12:57.951559"
"1615","417","3.00","2018-10-09 12:13:09.032094"
"1616","346","7.00","2018-10-09 12:13:09.559060"
"1617","346","4.00","2018-10-09 12:13:10.079814"
"1618","289","9.00","2018-10-09 12:13:17.810997"
"1619","424","2.00","2018-10-09 12:13:20.545458"
"1620","291","9.00","2018-10-09 12:13:21.252675"
"1621","410","5.00","2018-10-09 12:13:27.561029"
"1622","402","8.00","2018-10-09 12:13:27.579183"
"1623","418","3.00","2018-10-09 12:13:27.657083"
"1624","402","8.00","2018-10-09 12:13:28.437816"
"1625","290","9.00","2018-10-09 12:13:28.456199"
"1626","290","9.00","2018-10-09 12:13:31.808473"
"1627","414","6.00","2018-10-09 12:13:32.320990"
"1628","411","5.00","2018-10-09 12:13:32.364191"
"1629","347","7.00","2018-10-09 12:13:32.720894"
"1630","403","8.00","2018-10-09 12:13:33.312683"
"1631","347","4.00","2018-10-09 12:13:36.078898"
"1632","425","2.00","2018-10-09 12:13:38.670445"
"1633","419","3.00","2018-10-09 12:13:48.047310"
"1634","403","8.00","2018-10-09 12:13:50.571583"
"1635","404","8.00","2018-10-09 12:13:51.042165"
"1636","415","6.00","2018-10-09 12:13:51.433222"
"1637","348","4.00","2018-10-09 12:13:57.172638"
"1638","292","9.00","2018-10-09 12:13:58.158011"
"1639","348","7.00","2018-10-09 12:14:00.681010"
"1640","405","8.00","2018-10-09 12:14:07.181126"
"1641","426","2.00","2018-10-09 12:14:08.045220"
"1642","413","5.00","2018-10-09 12:14:09.221002"
"1643","413","5.00","2018-10-09 12:14:09.377335"
"1644","420","3.00","2018-10-09 12:14:12.407193"
"1645","417","6.00","2018-10-09 12:14:13.611123"
"1646","293","9.00","2018-10-09 12:14:13.908783"
"1647","413","5.00","2018-10-09 12:14:14.192590"
"1648","349","4.00","2018-10-09 12:14:20.047419"
"1649","349","7.00","2018-10-09 12:14:20.530879"
"1650","414","5.00","2018-10-09 12:14:27.686563"
"1651","427","2.00","2018-10-09 12:14:31.920967"
"1652","294","9.00","2018-10-09 12:14:32.109676"
"1653","406","8.00","2018-10-09 12:14:33.922188"
"1654","421","3.00","2018-10-09 12:14:39.297336"
"1655","350","4.00","2018-10-09 12:14:42.329924"
"1656","418","6.00","2018-10-09 12:14:44.236917"
"1657","350","7.00","2018-10-09 12:14:46.060803"
"1658","415","5.00","2018-10-09 12:14:50.440975"
"1659","422","3.00","2018-10-09 12:14:54.920204"
"1660","428","2.00","2018-10-09 12:14:57.295216"
"1661","407","8.00","2018-10-09 12:14:59.920006"
"1662","351","4.00","2018-10-09 12:15:08.579736"
"1663","419","6.00","2018-10-09 12:15:09.249589"
"1664","351","7.00","2018-10-09 12:15:09.729094"
"1665","416","5.00","2018-10-09 12:15:10.686605"
"1666","296","9.00","2018-10-09 12:15:17.869042"
"1667","429","2.00","2018-10-09 12:15:24.922206"
"1668","352","7.00","2018-10-09 12:15:26.061149"
"1669","352","4.00","2018-10-09 12:15:26.329040"
"1670","417","5.00","2018-10-09 12:15:28.016251"
"1671","420","6.00","2018-10-09 12:15:31.488557"
"1672","424","3.00","2018-10-09 12:15:32.590767"
"1673","353","7.00","2018-10-09 12:15:47.251211"
"1674","297","9.00","2018-10-09 12:15:47.606694"
"1675","353","7.00","2018-10-09 12:15:49.185321"
"1676","353","4.00","2018-10-09 12:15:50.199726"
"1677","430","2.00","2018-10-09 12:15:50.604367"
"1678","421","6.00","2018-10-09 12:15:52.739068"
"1679","421","6.00","2018-10-09 12:15:53.287089"
"1680","418","5.00","2018-10-09 12:15:55.186786"
"1681","353","7.00","2018-10-09 12:15:55.430941"
"1682","353","7.00","2018-10-09 12:15:57.452669"
"1683","409","8.00","2018-10-09 12:15:58.260899"
"1684","418","5.00","2018-10-09 12:15:58.434137"
"1685","422","6.00","2018-10-09 12:16:10.572969"
"1686","425","3.00","2018-10-09 12:16:13.284253"
"1687","354","4.00","2018-10-09 12:16:13.699742"
"1688","298","9.00","2018-10-09 12:16:16.445549"
